ObjectID,Type,Date,Context,Text,FormattedText,TextileText
303784,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"The young god of love stands with his right foot forward and his left arm raised, hand open, as he turns his head up and to the right. He holds a burning torch in his lowered right hand. His hair is gathered in a small knot centered above his forehead, and long flowing locks fall onto his left shoulder, neck, and upper back. His eyes are open, and his mouth is closed. His nude chubby body is carefully modelled. His wings are spread open behind his back; the feathers are beautifully articulated on the front but are not indicated on the back.    Eros is frequently depicted holding a torch (1). He is sometimes shown extinguishing the flame, which in later representations on Roman sarcophagi most likely alludes to death (2). In the case of the Harvard statuette, the burning torch may symbolize ardent desire and burning love, as described in Hellenistic and later Roman poetry such as the Odes of Horace.   NOTES:   1. The finest example in bronze is the large statuette of Eros running with a torch in the collection of the Morgan Library and Museum, New York;  see G. M. A. Richter, Greek, Etruscan and Roman Bronzes, Metropolitan Museum of Art (New York, 1915) 85-90, no. 131.    2. An Early Hellenistic representation of Eros extinguishing his torch by leaning on it appears on a gilt silver pyxis thought to have been found at Morgantina, Sicily; see P. G. Guzzo, “A Group of Hellenistic Silver Objects in the Metropolitan Museum,” Metropolitan Museum Journal 38 (2003): 45-94, esp. 82, fig. 68.     Seán Hemingway",NULL,NULL
303785,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"This elegant pitcher of the Schnabelkanne (lit., “beaked pitcher”) type curves sharply to the upturned spout. The rim of the mouth has a delicate beading along the interior edge, distinguished by an incised line. The exterior edge of the mouth is sharply molded. The handle has a slight S-curve, which terminates in a ram’s head at the mouth. The ram’s head protrudes over the rim, as if gazing into the liquid that the vessel would have contained. The mouth of the ram is slightly open. The handle is decorated with a rope-like strip running down the spine, ending in a loop at the top and in a palmette at the bottom. The rectangular attachment plate, which is elaborately decorated, connects to the vessel on the lower part of the carinated body. Although rather worn, it is possible to make out two figures on the attachment plate, picked out in an abbreviated style. They appear to be nude. The body of the pitcher joins sharply to the neck, which was fabricated separately. The torus base is emphasized by several incised lines along the top of the curve.   NOTES:   1. For the Schnabelkanne type in general, compare the vessels in M. Comstock and C. C. Vermeule, Greek, Etruscan and Roman Bronzes in the Museum of Fine Arts, Boston (Greenwich, CT, 1971) 369, no. 515; and J. W. Hayes, Greek, Roman, and Related Metalware in the Royal Ontario Museum: A Catalogue (Toronto, 1984) fig. 26.   2. For handles with depictions in their attachment plates, see M. P. Bini, G. Caramella, and S. Buccioli, I bronzi etruschi e romani, Materiali del Museo Archeologico Nazionale di Tarquinia 13 (Rome, 1995)  pl. 112-13; and R. D. De Puma, Etruscan Art in the Metropolitan Museum of Art (New York, 2013) 153-54, nos. 5.13-14.     Marina D. Haworth",NULL,NULL
303787,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"This thick-walled scoop-shaped object is oblong and has three blunt triangular prongs at one end. The object does not form a complete hemispheroid, and the sides of the object form a point in profile—from the approximate midpoint toward the prongs, the sides are cut into a slight curve. From the midpoint to the back of the object, the object is cut away at a steep angle. The surfaces of the exterior and interior are rough and slightly striated.  The purpose of this object is not clear. Although it resembles a scoop, it would not have been possible to use it without a handle, and there is no indication that it ever had an attached handle. It is most likely not an ancient object.   Lisa M. Anderson",NULL,NULL
303794,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"The exterior of the bow of this navicella fibula is decorated with horizontal lines above each terminal and elongated, deeply inscribed chevrons (1). The bow is open on the underside, exposing the hollow interior. Part of the pin, the spring, the bow, and part of the catchplate are preserved.    NOTES:   1. Compare H. Donder, Die Fibeln, Katalog der Sammlung antiker Kleinkunst des Archäologischen Instituts der Universität Heidelberg 3.2 (Mainz, 1994) 50-51, no. 27, pl. 5; A. Naso, I bronzi etruschi e italici del Römisch-Germanisches Zentralmuseum, Kataloge vor- und frühgeschichtlicher Altertümer 33 (Mainz, 2003) 261-62, no. 478, fig. 165; and V. Palone, “Le fibule navicella,” in Il Museo delle Antichità Etrusche e Italiche 3: I bronzi della collezione Gorga, ed. M. G. Benedettini (Rome, 2012) 98-125, esp. 113, no. 338, pl. 18.   Lisa M. Anderson",NULL,NULL
303795,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"This curved bracelet or anklet fragment is broken on each end (1). The fragment, which preserves approximately half the original circumference, consists of four intact beads and one partial bead. The beads are hollow, hemispherical domes, flat on the underside. Black material is preserved in the interior of the partial bead.   Intact examples of bracelets are made of two segments hinged together, and they are often found in pairs in graves (2).   NOTES:   1. Compare J. Bouzek, “The Celtic Mercenary Reconsidered,” in Celtic Art in Europe: Making Connections, eds. C. Gosden, S. Crawford, and K. Ulmschneider (Oxford, 2014) 223-33, esp. 225-27, fig. 26.6 (from Isthmia and Prague Bubenec); and D. Vitali, “The Celts in Italy,” in The Celts, eds. S. Moscati, et al., exh. cat., Palazzo Grassi, Venice (London, 1991) 220-35, esp. 223 and 233 (from Saliceta San Giuliano, Modena).     2. Vitali 1991 (supra 1) 223-24.     Lisa M. Anderson",NULL,NULL
303796,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"The leaf-shaped terminal of the handle of this strigil bends into a Z-shape, flat, rectangular section curves and then expands especially at the bend (1). The handle is thickest at the juncture between the handle and scoop. The shoulders of the scoop are rounded, forming a deep bowl; the maximum depth at the curve of the scoop is 0.9 cm.   A strigil, which consists of a curved scoop with a handle, was a tool used in the baths for cleaning an individual’s body. Oil would be applied to a person’s skin and then removed, along with dirt or sweat, using the curved scoop of a strigil (2). The Apoxyomenos statue type, known from ancient literature as well as several copies including two over-life-size bronze versions, depicts an athlete cleaning the scoop of a strigil after use (3).   NOTES:   1. Compare D. M. Robinson, Olynthus 10: Metal and Minor Miscellaneous Finds (Baltimore, 1941) 172-78, nos. 517-50, pls. 32-36; M. Comstock and C. C. Vermeule, Greek, Etruscan and Roman Bronzes in the Museum of Fine Arts, Boston (Greenwich, CT, 1971) 412, nos. 588-89; and J. Tabolli, “Gli strigili,” in Il Museo delle Antichità Etrusche e Italiche 3: I bronzi della collezione Gorga, ed. M. G. Benedettini (Rome, 2012) 422-43, nos. 1279-390.   2. For an overview of the use of strigils, see G. M. A. Richter, Greek, Etruscan, and Roman Bronzes (New York, 1915) 293-94. For an overview of strigil types, see C. W. Blegen, H. Palmer, and R. S. Young, Corinth 13: The North Cemetery (Princeton, 1964) 91-95, fig. 9.   3. Pliny, Natural History 34.65. For the statue type and copies, see J. M. Daehner and K. Lapatin, eds., Power and Pathos: Bronze Sculpture of the Hellenistic World, exh. cat., Palazzo Strozzi, Florence; the J. Paul Getty Museum, Los Angeles; and the National Gallery of Art, Washington, DC (Los Angeles, 2015) 122-23 and 270-81, nos. 40-44. A red-figure plate at Harvard, 1960.351, also depicts an athlete holding a strigil.   Francesca G. Bewer and Lisa M. Anderson",NULL,NULL
303797,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"The shaft of this instrument is relatively thick and smooth; it is slightly bent. The round shaft becomes square just before the bowl and has regular incisions. The opposite end is blunt. Two similar scoops set on relatively short shafts published from a French private collection are said to be from Iran or Syria (1).    Greek and Roman medical instruments, many of which were described by ancient authors, have been found, sometimes in sets, throughout the ancient world (2). The instruments could have been used for more than one function, making precise classification difficult in some instances. Scoop probes could be used for stirring and applying medicines, cleaning ears or other, including cosmetic, uses (3).   NOTES:   1. G. Gaboriau, Outils de la santé et de médecine d’autrefois (Le Mans, 2003) 26. For another instrument that also swells near the bowl, see ibid., 29.    2. J. S. Milne, Surgical Instruments in Greek and Roman Times (Oxford, 1907) 1-9; and D. Michaelides, “A Roman Surgeon’s Tomb from Nea Paphos,” Report of the Department of Antiquities, Cyprus, 1984: 315-32, esp. 321-23.   3. Milne 1907 (supra 2) 61-68; Michaelides 1984 (supra 2) 325-36; R. Jackson and S. La Niece, “A Set of Roman Medical Instruments from Italy,” Britannia 17 (1986): 119-67, esp. 157-58.     David Smart",NULL,NULL
303798,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"This ornament is topped by an elongated leaf-shape with a heart-shaped perforation. The shaft of the ornament is decorated by a series of beads separated by double collars. Near the midpoint of the shaft, which is up to 3 cm thick, is an oval disc that has six perforations, three on each side, for attachment. This object would have lain flat against the object to which it was attached (1).   NOTES:   1. For similar attachments, see Z. Mráv, “Auf Reisewagen applizierte ‘Benefiziarierabzeichen’ aus zwei nordostpannonischen Wagengräbern: Die eraviskische Stammeselite im Dienste Roms,” Archaeologiai Értesíto 136 (2011): 21-61, esp. fig. 9.      David Smart",NULL,NULL
303818,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"A youthful Apollo turns his head to his left, eyes somewhat downcast. He wears his hair long and rolled up around his head. An irregular depression above this roll is intended to hold a fillet. The two long, curly locks that fall to each bare shoulder were added in wax to the wax model for the head. The facial features are blurred except for the sharp nose. The pitted surface shows this to be a porous casting, with a variety of unrepaired flaws. Abrasions of the corroded surface show bright base metal, which is in good condition. The irregular and apparently broken lower edge is a cast edge, and what might appear to be breaks in the long locks are in fact casting flaws.   The head and torso are part of a single casting, a method of production that would have been unusual in antiquity; even a small-scale work like this would more likely have had the head cast separately. It is likely that the casting was deliberately flawed or left incomplete as part of the production process, suggesting that it was produced in modern times with the intention that it should appear to be ancient.   This figure is one of at least 14 examples of a popular Roman statue-type in the Early Classical style named after an example in Mantua (Mantua, Palazzo Ducale). It may well be a reduced version of the so-called bronze Apollo Citarista of the same type from the House of the Citharist at Pompeii (1), as this is one of many bronzes of which copies were and still are cast in Neapolitan foundries (2).    NOTES:   1. House I.4.5, 1853; Museo Archeologico Nazionale, Naples, inv. no. 5630; h. 1.58 m with base.   2. See, for example, S. Chiurazzi, Chiurazzi: Fonderie – ceramica – marmeria: Catalogo (Naples, 1929) 53, no. 76, and id., Chiurazzi, società anonima: Fonderie, ceramica, marmeria: Prezzo corrente (Naples, 1929) 32, available in the original size and in 2 reduced sizes, one of which is 62 cm (the correct full size for the Harvard bronze), and in three patinas – Pompeii, Herculaneum, and Renaissance. See also C. C. Mattusch and H. Lie, The Villa dei Papiri at Herculaneum: Life and Afterlife of a Sculpture Collection (Los Angeles, 2005) 342-51.     Carol Mattusch",NULL,NULL
303819,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"Small statuettes of cats such as this are known to have been placed in the linen bandages of mummified cats (1). Its features are indistinct due to its small scale and corrosion, but its feline character is apparent in its erect posture. The figure also lacks part of its tail. A thin rectangular base along the bottom edge preserves the traces of an attachment tenon running from front to back.   The seated cat was the most popular animal depicted in bronze during the first millennium BCE and accompanied the increasingly widespread recognition of sacred animal cults from the Late Period through the Ptolemaic (664-30 BCE) (2). The house cat, as the domesticated counterpart to the wild feline, especially the lion, appears in Egyptian art at least as early as the Middle Kingdom (c. 2134-1665 BCE). The male, or tomcat, was associated with the sun god, and in the New Kingdom (c. 1571-1076 BCE) played an important role in the Book of the Dead as the slayer of the Apophis serpent, enemy of the sun god. In all likelihood, however, the bronze statuettes represent the female cat and are connected with a series of goddesses, in particular Bastet.   Bastet was an ancient goddess, known from at least the beginning of the Old Kingdom (c. 2687-2191 BCE). She and several other goddesses associated with the solar element were represented as feline-headed. Over time, she acquired the more benevolent characteristics of the domesticated cat, known for its fertility and nocturnal sex life, in opposition to the more threatening leonine aspects assumed by the goddess Sekhmet. In this role, Bastet and, by extension, cats were seen to be peaceful and protective. While there were other goddesses who manifested themselves as cats, for example Pakhet (“She Who Scratches”) in Middle Egypt, Bastet’s supremacy rose during the first millennium, probably as a direct result of her connection to the rulers of Dynasty 22 (c. 931-725 BCE) who came from Bubastis, the ancient cult center of Bastet.    Bubastis (modern Tell Basta near Zagazig in the eastern Delta), in addition to other Egyptian sites, became the site of a large cat cemetery at the temple of Bastet, in which mummified cats were deposited as votives. Skeletal evidence suggests that the mummified cats had been intentionally killed while still young, rather than having been cherished pets that died of natural causes (3). Small cat figurines were often wrapped in the linen bandages of the mummified remains, which were in turn placed in bronze or wooden containers in the shape of seated cats. Many of the larger, hollow-cast bronze cats can be interpreted in this way and retain an opening into the body cavity. The majority of the bronzes, however, were dedicated in shrines.   The dedication of cat mummies and votive statues has been connected to a highly institutionalized cult of the king, which may explain the large number and standardized iconography of the bronzes (4). Although there is a wide variety of types preserved, most of the bronzes achieve an anatomical correctness and express the essence of cats—haughty dignity and aloofness. They assume the seated position with head held erect and tail curled along the right side as in the hieroglyphic sign. One or both of the ears tend to be pierced, and gold hoop earrings remain on some examples. The frequent presence of a scarab beetle placed on the forehead and a pectoral on the chest suggests the protective function and solar connection of such figures.   NOTES:   1. G. Roeder, Ägyptische Bronzefiguren, Staatliche Museen zu Berlin Mitteilungen aus der Ägyptischen Sammlung 6 (Berlin, 1956) 344.   2. J. Málek, The Cat in Ancient Egypt (Philadelphia, 1993) 98-105.   3. D. Schorsch and J. H. Frantz, “A Tale of Two Kitties,” The Metropolitan Museum of Art Bulletin 55.3 (1997): 16-29, esp. 17-18.   4. For discussion of sacred animals and the royal cult, see D. Kessler, Die Heiligen Tiere und der König, Ägypten und Altes Testament 16 (Wiesbaden, 1989).     Marian Feldman",NULL,NULL
303820,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"The ichneumon, a mongoose-like animal that inhabited the marshes of Egypt, was known in ancient Egypt for raiding birds’ nests and fighting with snakes. It joined the ranks of sacred animals in the second millennium BCE and was associated with the spirits of the netherworld. Like the cat, falcon, ibis, and other sacred animals, the ichneumon became the focus of cult activity in the later periods, especially the Ptolemaic (332-30 BCE). Inscriptions on bronze statues connect the weasel-like creature to the cults of Horus at Letopolis and Wadjet (Uto) at Buto, both in the Delta region, as well as to the god Atum (1). Despite its small scale, the Harvard ichneumon conveys the slinking motion of the animal through its long, pointed snout, arching back and extended tail, which is supported by a strut (2). The rectangular container on which it stands is open at the back end; it may have held a portion of the remains of an ichneumon, since it is too small to have held an entire animal (3).    NOTES:   1. G. Roeder,  Ägyptische Bronzefiguren, Staatliche Museen zu Berlin, Mitteilungen aus der Ägyptischen Sammlung 6 (Berlin, 1956) 375; and J. Thum, Creatures Compartmentalised: Establishing a Typology for the Ancient Egyptian Bronze ‘Reliquaries’ in the British Museum, London (MPhil. thesis, University of Oxford, 2012) 45.   2. The piece may instead represent a shrewmouse, a related animal often confused with the ichneumon; see Thum 2012 (supra 1) 40-41 and 45-46, figs. 22 and 24. Compare ibid., 117-19, nos. C-17 to C-22.   3. Roeder 1956 (supra 1) 382. For a discussion of the uses and symbolism of copper alloy animals on containers or coffins, see Thum 2012 (supra 1).     Marian Feldman",NULL,NULL
303821,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"The small figurine of Mercury stands with his torso frontal and his head turned to his right. The body has a slight S-curve, with the right leg locked and the left slightly bent. Mercury is nude except for a winged cap (petasus) with a central spike on his short hair and a cloak (chlamys) clasped at his right shoulder and covering his left shoulder and arm. He carries a caduceus with a spiral handle in his left hand; his right arm is held away from his body, probably grasping a purse as is seen other examples of Mercury statuettes, such as 1932.56.8 and 1992.256.84. A small metal spur connecting the top of the caduceus to the back of the left shoulder may have helped to prevent breakage. The musculature is rendered naturally and in high detail, including a relatively muscular torso, navel, legs, and back. The figure is modeled completely in the round (1).   NOTES:   1. For similar statuettes of Mercury, see Lexicon Iconographicum Mythologiae Classicae Mercurius no. 43; Antikensammlung, Staatliche Museen zu Berlin, inv. nos. Fr. 1901 and Fr. 1906; A. Kaufmann-Heinimann, Götter und Lararien aus Augusta Raurica: Herstellung, Fundzusammenhänge und sakrale Funktion figürlicher Bronzen in einer römischen Stadt, Forschungen in Augst 26 (Augst, 1998) 222-23, no. GFV 41, fig. 170; K. Gschwantler, “Römische Bronzen aus Österreich. Neufunde und Nachträge seit 1967,” in The Antique Bronzes: Typology, Chronology, Authenticity. The Acta of the 16th International Congress of Antique Bronzes, Organised by The Romanian National History Museum, Bucharest, May 26th-31st, 2003, ed. C. Muşeţeanu (Bucharest 2004) 214, abb. 22; and M. Kunze, Meisterwerke antiker Bronzen und Metallarbeiten aus der Sammlung Borowski 1: Griechische und römische Bronzen (Ruhpolding and Mainz, 2007) 106-207, no. R 8 (inv. no. GR 214). Figurines of Mercury are relatively common in the Netherlands, see A. N. Zadoks-Josephus Jitta, W. J. T. Peters, and W. A. van Es, Roman Bronze Statuettes from the Netherlands 2: Statuettes Found South of the Limes (Groningen, 1969) and vol. 1, statuettes found north of the limes (1967) where the largest proportion of figurines represent Mercury (c. 30 in both volumes).   Lisa M. Anderson",NULL,NULL
303822,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"This small representation of Mercury reclines on his left hip and arm. He appears to be nude except for a winged cap (petasus), of which one of the wings is broken, and a cloak (chlamys) over his left arm. Mercury turns his head forward and slightly down. Short locks of wavy hair are visible below the cap. His facial features are difficult to distinguish due to the condition of the surface. He reclines on his left side; his right hand rests on his hip, and his right leg is slightly raised with feet crossed at the ankles. The musculature on the torso appears naturalistic; the legs and arms are more simplified. The figurine is modeled in the round (1).   This piece likely served as a decorative applique on a piece of furniture or the rim of a vessel (2).   NOTES:   1. A similar reclining Mercury is in the National Museum of Serbia, Belgrade; see M. Veličković, Rimska sitna bronzana plastika u Narodnom muzeju = Petits bronzes figurés romains au Musée National, Antika 4 (Belgrade, 1972) 177, no. 113 [in Serbo-Croatian and French]; and A. Kaufmann-Heinimann, Götter und Lararien aus Augusta Raurica: Herstellung, Fundzusammenhänge und sakrale Funktion figürlicher Bronzen in einer römischen Stadt, Forschungen in Augst 26 (Augst, 1998) 103, no. 36. Another, which is as weathered as the Harvard piece, is known from Treviso; see Lexicon Iconographicum Mythologiae Classicae Mercurius no. 49.   2. Compare 1952.18 and 1955.120     Lisa M. Anderson",NULL,NULL
303823,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"This hollow right foot and ankle probably belonged to a piece of furniture and would have been used in groups of three or more (1). The foot and ankle form an obtuse angle. The back of the hollow ankle has a circular hole drilled in it to secure its attachment. A sandal wraps around the foot, forming a V-shape above the horizontal band across the toes; straps lead down to the missing heel. The toes are large, flaring somewhat at the ends, with no additional anatomical details depicted, although surface details like the depiction of nails may have worn off.    NOTES:   1. See J. W. Hayes, Greek, Roman, and Related Metalware in the Royal Ontario Museum: A Catalogue (Toronto, 1984) 174-75, nos. 285-86, which the author notes may have been the feet of folding stools due to the angle of the legs. For examples of this type of foot still attached to furniture, see S. A. M. Mols, “Furniture Attachments Shaped Like Human Feet,” in Akten der 10. Internationalen Tagung über antike Bronzen: Freiburg, 18.-22. Juli 1998, ed. J. Ronke (Stuttgart, 1994) 293-96.     Lisa M. Anderson",NULL,NULL
303824,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"Herakles stands with his legs slightly spread; his left leg is forward, with the knee bent and foot turned outward. He extends his left arm, over which is draped a stylized, triangular version of his lion skin. In his raised right arm, he brandishes the club behind his head; the club has a rough indication of tree-like texture. The figure has defined musculature. The face has a beak-like nose; mouth and eyes are barely indicated. The rough shape of the hair on his uncovered head is clear, but there is no indication of individual locks. The back is flat and plain with no detailing.   Statuettes showing Herakles in an attacking stance like this are very common in the ancient world (1). The god may have had a connection with cultivation in early Italy (2).   NOTES:   1. See A.-M. Adam, Bronzes étrusques et italiques (Paris, 1984) 180-92, nos. 271-95; and A. Naso, I bronzi etruschi e italici del Römisch-Germanisches Zentralmuseum, Kataloge vor- und frühgeschichtlicher Altertümer 33 (Mainz, 2003) 37-43, nos. 48-61, 63-64, and 66-67, pls. 21-24.   2. S. J. Schwarz, “Herakles/Hercle,” Lexicon Iconographicum Mythologiae Classicae 5.1: 196-253, esp. 197; F. van Wonterghem, “Le culte d’Hercule chez les Paeligni documents anciens et nouveaux,” L’Antiquité classique 42.1 (1973): 36-48; F. Jurgeit, Die etruskischen und italischen Bronzen sowie Gegenstände aus Eisen, Blei, und Leder im Badischen Landesmuseum Karlsruhe, Terra Italia 5 (Pisa, 1999) 56-69, nos. 61-89, pls. 21-28.   Jane A. Scott and Lisa M. Anderson",NULL,NULL
303826,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"This small standing figure features an elongated torso, crowned by an oval head resting on a thick neck. Facial features include a prominent nose flattened at the tip, rudimentary eyes placed under a brow ridge extending from ear to ear, a short horizontal groove for a mouth, and two slightly projecting ears. The ears appear to have been perforated, perhaps for earrings (1). The arms are broken off below the shoulders but appear to have curved downward. There are two distinct raised, round areas situated on the chest below the armpits that may represent breasts. The legs are missing below the groin. The back broadens and swells slightly, perhaps to indicate the buttocks.    This stylized standing figure, probably female, appears to belong to the eighth to early seventh centuries BCE. It could equally well be at home on Crete (2) or in the Peloponnesus, especially at a sanctuary site like Olympia.   NOTES:   1. For comparison, see also 1990.58, a male figure dating to c. 700-670 BCE, with perforated ears that hold earrings.   2. On copper alloy human statuettes from Crete, see U. Naumann, Subminoische und protogeometrische Bronzeplastik auf Krete (Berlin, 1976); and E. Sapouna-Sakellarakis, Die bronzenen Menschenfiguren auf Kreta und in der Ägäis, Prähistorische Bronzefunde 1.5 (Stuttgart, 1995).     David G. Mitten",NULL,NULL
303828,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"The lid of this small cylindrical box still fits tightly to the top of the container. There is a knob-like feature on one side of the lid, which might have been used in assisting the opening of the small box. A small hole is visible on the top of the lid, near this knob. There is a larger hole on the box itself that begins at its lip and continues across one-fourth of its length.   Copper alloy cylindrical tubes with caps on one end could have been used to hold medical instruments or medicines. The longer tubes, generally around 18 cm long, are considered more likely to have held the instruments and the smaller to have held the medicines (1).   NOTES:    1. J. S. Milne, Surgical Instruments in Greek and Roman Times (Oxford, 1907) 169-71; D. Michaelides, “A Roman Surgeon’s Tomb from Nea Paphos,” Report of the Department of Antiquities, Cyprus, 1984: 315-32, esp. 330-31; R. Jackson and S. La Niece, “A Set of Roman Medical Instruments from Italy,” Britannia 17 (1986): 119-67, esp. 158-59; and L. J. Bliquez, Roman Surgical Instruments and Other Minor Objects in the National Archaeological Museum of Naples (Mainz, 1994) 66-68.     David Smart",NULL,NULL
303833,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"This thin, flat female figure stands frontally, hands held before her chest and touching at the finger tips (1). The figure’s head is spherical, in contrast to her flattened body. Her hair is arranged under a cloth head covering, with a securing strap encircling her head like a diadem (2). The eyes are raised, round bumps, the nose is wide and flat, and the mouth is rendered as a slight depression above a prominent chin. She wears a long robe, with a collar indicated, that falls down to her feet (3). The arms are folded sharply at the elbows, and a slight rounding below the arms may indicate the sleeves of the garment. There may be some raised vertical detail of the garment on the back of the statuette between the shoulder blades, but the back of the body is otherwise flat and featureless.   This statuette was found at Nuzi in what the excavator considered to be a chapel of the goddess Ishtar (4). E. A. Braun-Holzinger notes the similarities between the metal statuette and a terracotta statuette from the same context, 1931.141 (5). It can be difficult to determine whether these statuettes are meant to represent human or divine beings (6).   NOTES:   1. Compare E. A. Braun-Holzinger, Figürliche Bronzen aus Mesopotamien, Prähistorische Bronzefunde 1.4 (Munich, 1984) 49, nos. 175-78 (all from Nuzi; no. 176 is this piece), pl. 42. Compare also a figure from the Ishtar Temple at Assur, in W. Andrae, Die archaische Ischtar-Tempel in Assur, Ausgrabungen der Deutschen Orient-Gesellschaft in Assur 4 (Leipzig, 1922) 101-102, no. 145, pl. 58 = Braun-Holzinger (supra) 51-52, no. 185, pl. 37; and one from Ur, Braun-Holzinger 1984 (supra) 104, no. 352, pl. 58.   2. Compare a gypsum female head with a similar hairstyle from Assur in Andrae 1922 (supra 1) 10-11 and 68-71, no. 80, fig. 30, pls. 28 and 39.   3. Originally there was a circular-sectioned tang that extended from below the feet; see R. F. Starr, “Kirkuk Expedition,”  Fogg Art Museum Notes 2.5 (1930): 182-97, esp. 194; and R. H. Pfeiffer, “Yorgan Teppe: Preliminary Report of the excavations During 1928-29,” Bulletin of the American Schools of Oriental Research 34 (1929): 2-7, esp. 5.5. The tang may have become detached after it was subjected to electrolytic cleaning; see R. J. Gettens, “The Restoration of Bronzes from Iraq,” Fogg Art Museum Notes 2.6 (1931): 273-83, esp. figs. 3-4 (the before and after treatment images).   4. R. F. S. Starr, Nuzi: Report on the Excavation at Yorgan Tepa near Kirkuk, Iraq (Cambridge, MA, 1937-1939) 307-308.   5. Braun-Holzinger 1984 (supra 1) 49, no. 176, pl. 42. Compare also a limestone figure from the temple of Ishtar at Assur in Andrae 1922 (supra 1) no. 160, pl. 58, and a large number of terracotta examples from the same site, ibid., 91, pl. 56.   6. Braun-Holzinger 1984 (supra 1) 44.     Lisa M. Anderson",NULL,NULL
303834,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"This short spike has a cup-shaped head on a tapering shaft (1). Within the head, there is a bar that forms a loop, possibly for securing a decorative cover for the head.   NOTES:   1. Although the function of the object is unclear, it might be compared with S. Boucher and H. Oggiano-Bitar, Le trésor des bronzes de Bavay (Lille, 1993) 68-69, nos. 50-66, thought to be decorative nails for furniture.     Lisa M. Anderson",NULL,NULL
303835,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"Thick, cast rings of varying sizes were common offerings in Greek sanctuaries during the later Geometric and Archaic periods. These heavy rings cannot be explained as finger rings or bracelets, nor do the find contexts suggest other practical functions. When found in burial contexts, they do not form part of the adornment of the dead. Like the oversized dress pins of the Geometric period (compare 1947.33.4), the rings appear to have been deposited in sanctuaries and graves for their metal value. It has been suggested that they constituted a pre-monetary form of currency (1). The rings in the Harvard collection do not confirm the standardized ratio of diameter to weight assumed in the relevant study. As their findspots are not known, it cannot be excluded that the one or the other was in fact a ring handle or part of a buckle. Some credibility may be given to their reported provenance from the Argive Heraeum, since three out of the four rings were presented to the museum by family members of one of the Heraeum excavators (2).   The ring has a slightly beveled, octagonal section.   NOTES:   1. See C. Waldstein, ed., The Argive Heraeum 1 (Boston, 1902) 61-62; and P. Dakoronia, “Rings – Pre-Monetary Forms of the Geometric Period,” Archaiologik­ē Ephēmeris 1989: 115-20 [in Greek].   2. Compare the “innumerable” rings excavated at the Argive Heraeum published by H. F. de Cou, “The Bronzes of the Argive Heraeum,” in The Argive Heraeum 2, ed. C. Waldstein (Boston, 1905) 191-332, esp. 251-63, nos. 975-1524, pls. 90-91.     Susanne Ebbinghaus",NULL,NULL
